0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.1016,1.2035,1.3033,1.4031,1.502,1.6047,1.7045,1.8043,1.9041,0,1.9112,1.8355,1.7714,1.7165,1.6688,1.6264,1.5897,1.557,1.5278,1.5015,1.4772,1.4556,1.4359,1.4178,1.4011,1.3854,1.3712
0,0,0,0,0,0,0,0,0,0,10.846,5.9135,4.2968,3.4806,2.9922,2.6537,2.4194,2.2433,2.1061,0,2.0975,2.1969,2.2963,2.3957,2.4951,2.5965,2.6959,2.7953,2.8947,2.9942,3.0955,3.1949,3.2943,3.3938,3.4932,3.5945,3.694
0,0,0,0,0,0,0,0,0,0,0.91558,0.85535,0.81121,0.77681,0.74951,0.72631,0.70755,0.69167,0.67805,0,0.67716,0.6872,0.69663,0.70551,0.71389,0.72195,0.72943,0.73652,0.74324,0.74963,0.75583,0.76162,0.76714,0.7724,0.77744,0.78235,0.78696
